steam_id,achievement_name,timestamp
76561199004154858,BG3_Quest01,1691436759
76561199004154858,BG3_Quest10,1691545351
76561199004154858,BG3_Quest11,1691847458
76561199004154858,BG3_Quest13,1691450888
76561199004154858,BG3_Quest29,1691441756
76561199004154858,BG3_Quest30,1697343021
76561199004154858,BG3_Quest31,1697343786
76561199004154858,BG3_Quest32,1691587537
76561199004154858,BG3_Quest42,1691521854
76561199004154858,BG3_Quest45,1691846606
76561199004154858,BG3_Quest50,1691511866
76561199058333673,BG3_Quest01,1695670834
76561199058333673,BG3_Quest02,1696624751
76561199058333673,BG3_Quest03,1697395942
76561199058333673,BG3_Quest04,1698966925
76561199058333673,BG3_Quest06,1698966924
76561199058333673,BG3_Quest09,1696451394
76561199058333673,BG3_Quest10,1696026041
76561199058333673,BG3_Quest12,1696636630
76561199058333673,BG3_Quest13,1696967939
76561199058333673,BG3_Quest23,1696968804
76561199058333673,BG3_Quest25,1698621412
76561199058333673,BG3_Quest29,1696453619
76561199058333673,BG3_Quest30,1697242076
76561199058333673,BG3_Quest34,1696882636
76561199058333673,BG3_Quest35,1696878148
76561199058333673,BG3_Quest47,1696972507
76561199058333673,BG3_Quest50,1695939603
76561199058333673,BG3_Quest51,1697412747
76561198016380377,BG3_Quest01,1694804212
76561198016380377,BG3_Quest02,1696277509
76561198016380377,BG3_Quest03,1697233388
76561198016380377,BG3_Quest04,1698965623
76561198016380377,BG3_Quest06,1698965623
76561198016380377,BG3_Quest09,1694965592
76561198016380377,BG3_Quest10,1695069240
76561198016380377,BG3_Quest11,1695847079
76561198016380377,BG3_Quest12,1695155295
76561198016380377,BG3_Quest13,1694876650
76561198016380377,BG3_Quest14,1694898220
76561198016380377,BG3_Quest17,1695504527
76561198016380377,BG3_Quest18,1697228701
76561198016380377,BG3_Quest20,1695576066
76561198016380377,BG3_Quest25,1698002891
76561198016380377,BG3_Quest29,1695551196
76561198016380377,BG3_Quest30,1697988994
76561198016380377,BG3_Quest35,1696797686
76561198016380377,BG3_Quest38,1698785062
76561198016380377,BG3_Quest39,1698963747
76561198016380377,BG3_Quest42,1697571485
76561198016380377,BG3_Quest43,1696165428
76561198016380377,BG3_Quest45,1695758599
76561198016380377,BG3_Quest46,1696278292
76561198016380377,BG3_Quest48,1696691001
76561198016380377,BG3_Quest50,1695322150
76561198016380377,BG3_Quest51,1697487128
76561198898124688,BG3_Quest01,1697421277
76561198898124688,BG3_Quest02,1697688089
76561198898124688,BG3_Quest03,1698092296
76561198898124688,BG3_Quest09,1697734603
76561198898124688,BG3_Quest10,1697584726
76561198898124688,BG3_Quest11,1698258025
76561198898124688,BG3_Quest12,1697688089
76561198898124688,BG3_Quest13,1697477530
76561198898124688,BG3_Quest14,1697445343
76561198898124688,BG3_Quest16,1698968888
76561198898124688,BG3_Quest17,1698745620
76561198898124688,BG3_Quest20,1698432667
76561198898124688,BG3_Quest21,1697792541
76561198898124688,BG3_Quest22,1698517732
76561198898124688,BG3_Quest23,1698300880
76561198898124688,BG3_Quest27,1698548342
76561198898124688,BG3_Quest29,1697820340
76561198898124688,BG3_Quest31,1697862029
76561198898124688,BG3_Quest32,1697784102
76561198898124688,BG3_Quest33,1698432500
76561198898124688,BG3_Quest34,1697830227
76561198898124688,BG3_Quest35,1697745732
76561198898124688,BG3_Quest36,1698056919
76561198898124688,BG3_Quest38,1699042660
76561198898124688,BG3_Quest41,1698986901
76561198898124688,BG3_Quest42,1697672826
76561198898124688,BG3_Quest43,1698480549
76561198898124688,BG3_Quest45,1698957417
76561198898124688,BG3_Quest46,1697916337
76561198898124688,BG3_Quest47,1698307326
76561198898124688,BG3_Quest50,1697489527
76561198898124688,BG3_Quest51,1698746055
76561198011137973,BG3_Quest01,1691652892
76561198011137973,BG3_Quest02,1692309850
76561198011137973,BG3_Quest03,1692835777
76561198011137973,BG3_Quest09,1692296101
76561198011137973,BG3_Quest10,1691732369
76561198011137973,BG3_Quest11,1691819661
76561198011137973,BG3_Quest13,1691903109
76561198011137973,BG3_Quest14,1692836241
76561198011137973,BG3_Quest20,1692423600
76561198011137973,BG3_Quest26,1692947153
76561198011137973,BG3_Quest29,1691656034
76561198011137973,BG3_Quest30,1693467669
76561198011137973,BG3_Quest31,1692454365
76561198011137973,BG3_Quest35,1692593808
76561198011137973,BG3_Quest40,1697337863
76561198011137973,BG3_Quest42,1691820078
76561198011137973,BG3_Quest46,1692309850
76561198011137973,BG3_Quest47,1692820552
76561198011137973,BG3_Quest50,1691661101
76561198011137973,BG3_Quest51,1693050242
76561198011137973,BG3_Quest52,1692332043
76561198077343629,BG3_Quest01,1691269572
76561198077343629,BG3_Quest02,1692032889
76561198077343629,BG3_Quest03,1693516617
76561198077343629,BG3_Quest04,1695525052
76561198077343629,BG3_Quest05,1695525052
76561198077343629,BG3_Quest06,1695526305
76561198077343629,BG3_Quest08,1695526308
76561198077343629,BG3_Quest09,1691963226
76561198077343629,BG3_Quest10,1691389814
76561198077343629,BG3_Quest11,1691425572
76561198077343629,BG3_Quest12,1694222260
76561198077343629,BG3_Quest13,1694219994
76561198077343629,BG3_Quest20,1693149326
76561198077343629,BG3_Quest29,1691333182
76561198077343629,BG3_Quest31,1695594349
76561198077343629,BG3_Quest34,1692200962
76561198077343629,BG3_Quest35,1692144376
76561198077343629,BG3_Quest38,1695343372
76561198077343629,BG3_Quest39,1695522204
76561198077343629,BG3_Quest41,1692202388
76561198077343629,BG3_Quest42,1693321889
76561198077343629,BG3_Quest43,1694572453
76561198077343629,BG3_Quest45,1692062938
76561198077343629,BG3_Quest50,1691444618
76561198077343629,BG3_Quest51,1695258247
76561198812092506,BG3_Quest01,1697857069
76561198812092506,BG3_Quest02,1698367381
76561198812092506,BG3_Quest03,1699037952
76561198812092506,BG3_Quest09,1698267941
76561198812092506,BG3_Quest10,1697952991
76561198812092506,BG3_Quest11,1697921674
76561198812092506,BG3_Quest12,1698796443
76561198812092506,BG3_Quest13,1697916401
76561198812092506,BG3_Quest15,1698352985
76561198812092506,BG3_Quest21,1698442359
76561198812092506,BG3_Quest29,1698897506
76561198812092506,BG3_Quest30,1698269700
76561198812092506,BG3_Quest36,1698984995
76561198812092506,BG3_Quest45,1698985948
76561198812092506,BG3_Quest46,1698364919
76561198812092506,BG3_Quest50,1697931166
76561199154959752,BG3_Quest01,1692298703
76561199154959752,BG3_Quest10,1695510737
76561199154959752,BG3_Quest13,1695518714
76561199154959752,BG3_Quest14,1695338644
76561199154959752,BG3_Quest31,1693159496
76561199154959752,BG3_Quest50,1692912015
76561198327096505,BG3_Quest01,1693351939
76561198327096505,BG3_Quest02,1693526048
76561198327096505,BG3_Quest03,1693835016
76561198327096505,BG3_Quest04,1693960203
76561198327096505,BG3_Quest05,1694435155
76561198327096505,BG3_Quest06,1693781553
76561198327096505,BG3_Quest08,1693960203
76561198327096505,BG3_Quest09,1693520807
76561198327096505,BG3_Quest10,1693420338
76561198327096505,BG3_Quest11,1693396456
76561198327096505,BG3_Quest12,1694359008
76561198327096505,BG3_Quest13,1693695869
76561198327096505,BG3_Quest14,1693603623
76561198327096505,BG3_Quest20,1694556833
76561198327096505,BG3_Quest21,1693699064
76561198327096505,BG3_Quest26,1694388146
76561198327096505,BG3_Quest29,1693598473
76561198327096505,BG3_Quest30,1693606640
76561198327096505,BG3_Quest31,1693961321
76561198327096505,BG3_Quest33,1694556833
76561198327096505,BG3_Quest34,1694625417
76561198327096505,BG3_Quest36,1693783071
76561198327096505,BG3_Quest37,1693947034
76561198327096505,BG3_Quest38,1693873782
76561198327096505,BG3_Quest39,1694342524
76561198327096505,BG3_Quest42,1693356971
76561198327096505,BG3_Quest45,1694026266
76561198327096505,BG3_Quest46,1693524947
