steamid,num_games_owned,playtime_forever
76561198073941771,597,8487
76561198962673310,8,7043
76561198094630559,74,3091
76561199027880559,51,3240
76561198055866030,24,5696
76561198355915974,124,18330
76561199055049475,24,1674
76561198371804305,35,3794
76561199001759002,39,10992
76561199145601608,11,5140
76561198295373969,45,1780
76561198866245548,83,69631
76561199225366444,4,6600
76561198243037692,205,28951
76561199541335124,14,719
76561199417766683,4,1732
76561198818814907,8,2969
76561199226131051,18,2596
76561199178030016,137,491
76561199217237050,37,19345
76561199195801716,24,1833
76561198189880338,34,7675
76561199212751277,65,2645
76561199018358069,13,8165
76561198141241359,74,30047
76561199149136699,7,8375
76561199004588519,7,691
76561199447269716,2,12151
76561199190115079,15,11853
76561198032707597,262,29833
76561199411812324,4,614
76561199200059127,28,5680
76561198211700199,72,3911
76561198165009330,64,3699
76561198931465548,9,57963
76561199478691869,2,2151
76561198078825135,38,79366
76561199207530321,16,17370
76561199244813765,2,7253
76561199200990070,33,1463
76561199260091244,4,4189
76561199086732639,2,4308
76561199115782834,44,2647
76561198079872636,424,34718
76561198267582200,119,210
76561198172581458,27,17793
76561199388414008,8,2381
76561199502096986,8,48672
76561199231200284,36,2433
76561198048646036,2466,5311
76561199174972520,3,2081
76561199158703417,37,5522
76561199055910729,26,5552
76561199059533167,40,2493
76561198994512722,30,2892
76561199394190768,8,7097
76561199439077292,5,1192
76561198132430789,63,26135
76561199211159942,14,6058
76561198384766295,350,10655
76561198958909925,46,27105
76561199039405824,81,1474
76561198350595094,16,28638
76561198442362959,19,206
76561198200310917,29,8624
76561199185322998,10,2083
76561197986545663,77,151305
76561199161711288,9,2320
76561198979152037,35,19334
76561198819655309,42,20745
76561199376497292,11,5865
76561199121203774,21,3839
76561199185030161,36,1450
76561199165009009,8,60964
76561199282801472,48,4023
76561198837861443,57,5115
76561199101577105,14,10514
76561198119604541,104,9247
76561199043534821,46,57170
76561198826515903,20,11484
76561199212550710,4,7998
76561199365698485,12,4865
76561199214755769,20,29286
76561198207946751,76,3567
76561199451271664,9,887
76561199443129806,1,1176
76561198802106132,7,2946
76561198800628748,25,7135
76561199077098097,33,2842
76561199008325664,10,1759
76561198264104943,59,15734
76561199368480118,1,1141
76561199446049450,5,4637
76561199045848013,20,132374
76561198871323975,1,17187
76561199224294834,5,1782
76561199431131652,1,8896
76561199121579168,9,6366
76561199062906472,47,349
76561199071395915,87,197
76561198819272694,29,4772
76561199436644205,13,2375
76561199123458125,33,1192
76561199166916682,25,6305
76561198130408322,59,8858
76561199509564375,1,3422
76561199378575325,2,11092
76561199452008527,7,2570
76561199484139592,13,767
76561199344259522,4,35163
76561198269236462,77,10115
76561198145465415,393,16534
76561199019527614,5,6343
76561199082548680,59,21506
76561198194317567,5950,5775
76561199088724675,4,5018
76561199202464402,11,23586
76561199040518871,19,7793
76561198102132621,250,120422
76561198043955079,756,36110
76561199418217076,8,604
76561199071145646,4,864
76561199036884169,33,10314
76561199229057104,18,7900
76561199413235333,2,1661
76561199213895467,54,1049
76561199123044038,210,40131
76561199095807005,2,38487
76561197983332794,203,5169
76561199234403166,1,11970
76561199142989064,3,4984
76561199019972091,6,3241
76561198144288024,5,7244
76561199125165878,3,12460
76561198374364369,28,5802
76561199218083552,27,13867
76561199117885834,63,189
76561198877724453,4,33476
76561199130957477,8,34876
76561199441830590,2,2747
76561198346830810,28,22701
76561199062235136,8,4867
76561198844750902,183,14945
76561199207934580,12,3574
76561199098351004,5,909
76561199054034722,37,20653
76561199217356672,6,3772
76561198421157046,22,16160
76561198141260548,57,916
76561199005756738,136,1861
76561198366972645,11,9763
76561198922403209,6,2223
76561199258283285,3,103610
76561199230187296,13,2995
76561199131190095,51,13908
76561199018847824,14,10157
76561199478412805,13,6400
76561198878834159,109,2861
76561198852252043,33,10386
76561199190031204,89,685
76561199508467310,4,1528
76561199406742918,13,5282
76561199520571423,13,612
76561199521093985,4,1833
76561198085307238,292,20432
76561198850095273,39,6895
76561199481660826,4,2022
76561198055986454,784,17780
76561199194603372,42,580
76561198086407786,181,47276
76561198282758957,30,5644
76561199006741470,1,1982
76561198843745335,14,26356
76561199013823905,22,11516
76561198395640206,5,459
76561198144643574,104,30588
76561199206847753,18,3219
76561198993626229,8,23052
76561199383759934,6,510
76561198032119136,8,2071
76561199380368453,2,16990
76561199130083213,15,7881
76561199076055674,5,14776
76561197972470091,32,28186
76561199077257477,27,11908
76561199031394352,39,3948
76561199242348094,29,107
76561199454450302,14,2013
76561197961923588,141,14646
76561199403065047,60,6633
76561199153320138,82,8984
76561198202046912,135,31207
76561198422513044,252,53119
76561199169996142,3,1970
76561199238548514,58,27648
76561199169157001,19,2872
76561199130268814,24,40468
76561198268763120,131,143963
76561198298504149,13,3562
76561198115846671,95,2761
76561198363270000,31,1994
76561198087931321,175,701
76561199381090922,7,1659
76561199043231236,3,1346
76561198340467209,43,4182
76561198088846528,18,27138
76561198853718018,82,5512
76561199042727502,13,7253
76561199032367149,22,7459
76561198278265109,75,29004
76561198304743143,33,25486
76561198873272882,20,3436
76561199097728617,8,28416
76561198799096375,31,3085
76561199221993335,12,4114
76561198191148337,25,21652
76561199153578834,105,5321
76561198846982413,37,2490
76561198346534807,218,9503
76561198981738963,30,2248
76561198085400308,105,10045
76561199486115563,8,4400
76561199047873461,23,16498
76561199013450845,123,6103
76561199224506567,29,2883
76561198350584458,57,1304
76561198273862729,129,4387
76561199481787866,11,8005
76561198142477890,80,81334
76561199229691279,15,9361
76561199041940389,87,4012
76561198035449764,612,10227
76561198349426200,23,7677
76561199436329894,19,3254
76561199509304476,1,686
76561198258836644,103,120995
76561198956983117,76,7309
76561199405217199,2,2066
76561199217251486,13,2271
76561198245123486,146,11896
76561198303876729,140,31463
76561198980928870,10,4160
76561199038575752,11,11508
76561199262956857,281,62
76561198165862401,168,62489
76561198992287734,17,1642
76561198098137249,1590,3526
76561199152318285,60,8180
76561198884618869,90,19806
76561199103043606,15,26265
76561198170786089,30,55662
76561197997662673,2350,441
76561199434696337,10,1097
76561198116308873,140,13628
76561199006364963,11,1813
76561198931911903,25,27736
76561198865691144,118,23775
76561198066670873,86,27868
76561198929398757,10,96262
76561199056204425,67,16409
76561197995625910,77,12322
76561198351899377,48,7722
76561199230257594,7,1054
76561199167647248,50,8997
76561198401621875,50,78156
76561198372019997,54,4588
76561198351114708,131,5392
76561199084231087,37,8719
76561198861736996,32,201
76561198344188536,58,32265
76561199176947333,18,1198
76561199308593579,30,5278
76561198185730070,167,27732
76561198435584611,129,5744
76561199097376549,24,19873
76561199190520379,1,1196
76561199261639233,13,13845
76561199237399429,4,3942
76561199370771314,7,14126
76561198270944070,29,16150
76561197960967170,908,4117
76561198342419167,27,40116
76561198853637411,133,4101
76561199031674108,6,6184
76561198384542323,20,20917
76561199035436364,18,345
76561199024529738,50,1592
76561199003107996,29,504
76561199486964717,7,3243
76561199231530473,14,7439
76561198982839755,38,2994
76561198843981426,27,7426
76561199089366261,7,112726
76561198812667765,170,22655
76561199228865398,11,358
76561199488945713,3,1276
76561198999695971,13,56312
76561198048976084,4054,1324
76561198893223319,114,52009
76561199194347291,9,9768
76561198302547922,4,11400
76561198993298569,209,42120
76561199097348658,18,24530
76561199180745962,116,936
76561199137855099,68,3572
76561198295160399,94,2495
76561199187818158,101,5846
76561199424316569,17,1286
76561198246111790,208,3208
76561198973992624,27,15317
76561199250989965,3,942
76561198986618536,25,72925
76561199075276247,19,4397
76561197988683198,499,4938
76561199098360805,1,1078
76561199110655999,21,51805
76561198170165719,82,50727
76561199238155289,6,7121
76561199434239928,1,58135
76561199394777326,5,3559
76561198393106571,203,3708
76561198852840998,47,2089
76561199092534752,113,5242
76561199479999556,9,5744
76561199228133844,3,8878
76561199132049995,26,864
76561199406603786,46,819
76561198313796643,38,18447
76561198148129288,85,52613
76561199209450222,3,2376
76561198175613458,58,15617
76561198818390732,17,259
76561199168907832,27,2517
76561199444500951,4,1168
76561198861409727,10,4779
76561199383229829,28,1200
76561198817038524,27,5864
76561197988178269,53,3679
76561199230234093,4,6797
76561199405898297,4,17926
76561199192904834,3,3222
76561198991873895,32,1669
76561198297805226,20,10285
76561199195663628,54,12692
76561199041585398,38,2509
76561199485728540,9,3748
76561199405969558,2,4220
76561198253988942,32,32912
76561198364889791,62,5765
76561198130464634,38,28114
76561199438386868,3,6417
76561199064013460,18,32459
76561199251000995,33,8709
76561198046282245,124,8580
76561199008527190,26,5993
76561199176481602,321,595
76561198068087546,93,983
76561197971089738,735,66684
76561198069946041,674,18312
76561198963833065,30,1283
76561199057568141,15,48081
76561198886128278,108,17342
76561198953728152,12,2576
76561198929642443,70,23290
76561198434789001,241,3159
76561198391688591,33,2338
76561199237648398,37,4898
76561199052339052,7,1631
76561198132259766,8,35607
76561199130356062,6,5804
76561199485359768,6,1977
76561199215624013,19,7797
76561198299950696,8,6760
76561198798186907,137,56700
76561199121128526,24,8724
76561198813275463,13,40794
76561198880317316,62,3273
76561198867862451,47,9907
76561199283253846,7,2293
76561199479446667,36,5553
76561198316518449,13,6180
76561198001253610,611,9021
76561199184248608,8,62260
76561199199313085,18,2649
76561198054709749,150,27218
76561199078818921,28,3197
76561199096073467,11,2020
76561199213678595,3,2039
76561199208819690,13,5421
76561199022657271,144,10920
76561199118261893,0,3158
76561199082605917,15,747
76561199277889364,32,7238
76561198986334946,41,2561
76561199414011246,42,3695
76561199467458144,1,2509
76561199403882507,11,7260
76561199202965132,18,38336
76561198337906018,63,24922
76561198835994857,25,5078
76561199117973264,20,2995
76561198068589831,34,9769
76561198834951581,22,6749
76561199119682769,11,9555
76561199045114064,37,13620
76561198295429670,103,3088
76561197960769048,122,36255
76561198949021408,102,26399
76561198228708776,43,107
76561198449114992,49,19980
76561199225651100,97,558
76561198015087419,333,3860
76561199124020949,17,22716
76561198000399929,17,2888
76561199173377900,83,2344
76561198353741522,27,7166
76561199251364689,39,3620
76561198199137138,197,39552
76561199215644874,2,11944
76561199013882398,8,6915
76561199104397050,15,3544
76561199452433969,3,4707
76561198805836621,79,6989
76561199364220966,35,3484
76561199093042506,47,3788
76561198102920786,60,175
76561198218989097,28,29180
76561199199233548,42,15627
76561199051214585,14,8112
76561198242985258,87,46575
76561198425685670,22,7376
76561198975461383,47,11539
76561198992813285,12,3704
76561199024011000,147,6551
76561198986698375,34,14297
76561199340413439,35,25621
76561199063861224,23,11562
76561199208865904,14,12670
76561198802821160,84,24535
76561199178850668,1,435
76561198037962399,265,37077
76561198266375010,60,5954
76561199136111222,6,20185
76561198041353419,632,26001
76561199097374385,31,2768
76561199527604477,8,2103
76561199244251559,143,2825
76561197985351171,213,3009
76561198406066566,95,5408
76561199015399342,43,2518
76561198855384343,34,8976
76561199094971836,4,2225
76561198843909701,28,318
76561199137941661,21,8039
76561199229660555,42,16828
76561199446465369,28,1637
76561199360717498,3,3499
76561199061341298,36,18966
76561198092041855,20,23312
76561199169480055,7,7515
76561199125023307,8,1841
76561198150984908,171,26906
76561199193210010,8,976
76561199068483271,86,5093
76561199050467363,75,7022
76561198964741071,262,1932
76561199186234500,25,944
76561199522344764,2,1126
76561199229133326,3,61684
76561198850501583,33,14107
76561197991380872,1,2631
76561198295302870,59,4543
76561198989016877,5,1656
76561199050388907,57,17681
76561199253551521,2,6747
76561199202240771,50,1490
76561199066997895,28,1944
76561199214887190,13,5796
76561199405017462,2,11347
76561198329856144,524,4539
76561199124812525,2,7679
76561198292916619,23,30297
76561198892846554,34,16923
76561199239734408,8,12264
76561198859533964,65,1764
76561198401586887,71,32394
76561198056502494,903,5130
76561198820928794,587,4104
76561198084704392,227,12718
76561198799672656,29,9132
76561198203622753,8,4859
76561199092827033,70,775
76561198104993082,98,85007
76561199441679717,1,6644
76561198379683856,249,14970
76561199092653611,34,2690
76561198293174260,129,40281
76561199122248364,31,16909
76561199430258087,1,3472
76561199310419018,3,1078
76561199100975148,0,2681
76561199210488314,11,1167
76561199194170733,29,19148
76561199231869939,408,6382
76561199466729823,49,547
76561199057143973,19,27620
76561199163003915,17,8325
76561199522961064,10,2406
76561199094244822,32,255
76561199516058716,1,1124
76561199282228602,19,24226
76561198966431214,15,14821
76561199384493192,6,3873
76561199386814789,12,2634
76561198023366536,0,6374
76561199202112577,26,67765
76561199512235796,123,17121
76561199388634070,22,3570
76561198822105014,103,29669
76561198967192259,29,9781
76561198383085497,61,15643
76561198826553586,55,3818
76561198255598612,155,9903
76561198093705303,153,17209
76561199219489359,16,2385
76561198208571481,61,318
76561198051122957,4,480
76561199216305706,5,4227
76561198023630214,162,48557
76561198144102639,559,2094
76561198795658877,37,19172
76561199099229083,76,361
76561198064773583,193,12166
76561198862913342,60,18581
76561199051776448,44,714
76561199122928840,19,8683
76561199149829837,8,1794
76561198447283694,7,3483
76561198996109982,17,33056
76561198247969006,44,1365
76561198970044551,17,5403
76561199123312453,10,866
76561199004894670,12,465
76561199071082671,41,3391
76561199401358793,7,6481
76561198261179800,316,27380
76561199016502747,8,2294
76561198317342208,18,15842
76561199240412166,39,9110
76561198173960055,178,2409
76561199032214342,12,18074
76561199229111844,19,1404
76561198894989957,43,6708
76561199091268418,19,25513
76561198136077592,122,12120
76561199103434737,6,798
76561199001229356,14,3414
76561198386276533,120,5221
76561198115074385,194,6499
76561198328402667,62,14156
76561199139274763,109,12055
76561198827871203,43,15091
76561199084800095,74,3517
76561199437953679,14,6591
76561198972022659,122,2911
76561198358273938,113,5505
76561198330536687,0,2083
76561198373944302,25,4696
76561199469648869,12,46
76561198984027056,47,2353
76561199073964707,16,4582
76561198221889116,187,28844
76561199177662342,9,28050
76561199116754908,22,2277
76561198795470437,90,7993
76561199112004686,64,34386
76561199015472128,106,4743
76561198134519024,280,3675
76561198128220855,191,2486
76561199263336502,47,2376
76561198876069044,21,2054
76561199132363346,7,13322
76561199324419115,3,9028
76561199521912262,2,9792
76561199240558988,12,4357
76561198907877371,38,13483
76561199123861866,5,4161
76561199473567466,19,4577
76561198076189391,183,86207
76561198120214071,161,36471
76561198963754103,93,17770
76561198341669450,135,15163
76561198804312128,15,5267
76561198862684898,8,3585
76561199048893953,18,3543
76561199063098764,27,54373
76561199359096930,1,8748
76561198874689622,34,8466
76561199380176107,6,7333
76561198966990886,2,2705
76561199076766345,5,86271
76561198031982754,63,740
76561199487694686,18,8386
76561199147349933,11,13004
76561198393148918,14,46472
76561198118745987,81,4732
76561199019139976,3,2590
76561198212436540,101,4095
76561199551113939,2,929
76561199072973840,173,7204
76561199012858216,33,3168
76561199075944038,49,1425
76561198350760619,18,1145
76561199541264888,1,3751
76561198073815965,39,3799
76561199121852609,3,48752
76561199089906100,9,5518
76561199013224568,47,9589
76561199131281870,103,4717
76561198227486520,74,4829
76561198335818827,56,128847
76561198140068278,152,38006
76561199128144228,2,5782
76561198299463191,152,537
76561199173562804,13,492
76561199017786927,16,15212
76561198207147561,28,12595
76561199214857670,3,2196
76561199153462637,41,1231
76561198859528499,28,2748
76561199097114582,9,2916
76561199438478229,42,3683
76561198303431534,58,5998
76561199476120940,13,7762
76561199525278569,1,9200
76561199026517492,86,6352
76561198291645160,66,31617
76561198105663607,275,9622
76561198217450040,100,14635
76561199469490872,14,13849
76561198962347762,169,12421
76561199476557067,3,10103
76561199386965207,3,3470
76561199092091255,13,8680
76561199490924821,14,5919
76561199009592486,6,60462
76561198142709848,21,9927
76561199030426399,14,2768
76561199132280902,2,17575
76561199131440686,2,10719
76561198859971382,16,281
76561198989553363,8,598
76561199529130001,1,1856
76561199127412610,267,30587
76561199485856395,32,1401
76561198395429591,73,9722
76561199052036551,12,7367
76561199351771602,2,7990
76561199005001727,94,23039
76561197971252793,181,8652
76561199134212236,124,13095
76561199263812328,11,104911
76561197986886162,651,26582
76561199442355832,32,4035
76561199268778074,3,1727
76561199062994857,33,8121
76561198862300440,47,28455
76561199147771973,11,12404
76561198441130448,69,13289
76561198085244583,144,20321
76561199543855181,2,13078
76561198050682546,360,90545
76561199065761427,22,14016
76561199070334747,3,10378
76561198940822073,12,29607
76561198276383860,232,40006
76561198403835188,82,19230
76561199102214012,26,7873
76561199232540507,16,2610
